date,city,latitude,longitude,pm25,pm10,o3,no2,so2,co,aqi,temperature_c,humidity_percent,wind_speed_mps,month,day
2019-04-28,Los Angeles,34.0522,-118.2437,14.28,39.8,42.67,23.36,5.2,0.4,46,22.86,31.8,9.1,4,28
2019-04-29,Los Angeles,34.0522,-118.2437,10.97,32.6,43.18,31.26,7.55,0.48,46,24.5,82.7,5.3,4,29
2019-04-30,Los Angeles,34.0522,-118.2437,11.51,25.52,27.67,19.34,4.51,0.47,31,10.67,72.4,1.1,4,30
2019-05-01,Los Angeles,34.0522,-118.2437,16.72,25.41,36.55,23.46,4.1,0.68,35,8.84,88.3,6.2,5,1
2019-05-02,Los Angeles,34.0522,-118.2437,10.69,36.8,38.29,21.52,6.0,0.78,42,24.88,48.9,3.1,5,2
2019-05-03,Los Angeles,34.0522,-118.2437,16.06,28.57,24.34,19.67,4.64,0.44,26,13.91,86.5,8.1,5,3
2019-05-04,Los Angeles,34.0522,-118.2437,11.4,19.53,38.24,25.18,7.76,0.47,41,23.49,72.8,4.4,5,4
2019-05-05,Los Angeles,34.0522,-118.2437,18.31,25.87,43.35,25.5,5.12,0.42,42,10.39,76.9,8.1,5,5
2019-05-06,Los Angeles,34.0522,-118.2437,15.62,38.98,38.41,19.32,6.59,0.78,38,23.9,87.4,1.6,5,6
2019-05-07,Los Angeles,34.0522,-118.2437,13.66,28.66,30.44,28.54,4.4,0.69,26,23.04,80.2,8.6,5,7
2019-05-08,Los Angeles,34.0522,-118.2437,10.56,21.54,29.37,17.69,5.98,0.4,34,21.0,86.3,9.9,5,8
2019-05-09,Los Angeles,34.0522,-118.2437,9.36,34.46,38.29,31.19,6.91,0.67,34,12.48,56.7,5.5,5,9
2019-05-10,Los Angeles,34.0522,-118.2437,10.87,23.13,29.17,25.92,7.13,0.64,32,7.86,46.3,1.6,5,10
2019-05-11,Los Angeles,34.0522,-118.2437,16.31,36.18,43.85,19.51,7.58,0.43,43,9.69,33.4,6.9,5,11
2019-05-12,Los Angeles,34.0522,-118.2437,9.27,22.41,28.99,18.06,4.22,0.52,33,23.08,70.5,4.7,5,12
2019-05-13,Los Angeles,34.0522,-118.2437,15.59,26.86,27.36,18.95,4.08,0.57,26,27.2,40.9,6.2,5,13
2019-05-14,Los Angeles,34.0522,-118.2437,10.04,22.71,25.3,26.46,5.45,0.58,30,15.09,63.3,6.0,5,14
2019-05-15,Los Angeles,34.0522,-118.2437,10.5,22.81,35.57,29.97,7.3,0.72,31,13.27,52.9,1.8,5,15
2019-05-16,Los Angeles,34.0522,-118.2437,13.0,21.75,25.69,26.59,4.51,0.47,26,14.61,44.6,2.4,5,16
2019-05-17,Los Angeles,34.0522,-118.2437,18.85,26.98,36.98,19.9,6.65,0.56,32,18.13,54.5,1.3,5,17
2019-05-18,Los Angeles,34.0522,-118.2437,11.94,34.1,31.98,15.82,7.28,0.63,29,17.69,85.1,4.4,5,18
2019-05-19,Los Angeles,34.0522,-118.2437,18.98,38.14,43.87,21.38,7.44,0.77,42,9.22,38.7,5.1,5,19
2019-05-20,Los Angeles,34.0522,-118.2437,12.53,20.86,36.02,19.43,5.98,0.78,36,15.01,31.2,7.2,5,20
2019-05-21,Los Angeles,34.0522,-118.2437,9.12,23.01,24.96,31.02,7.56,0.55,32,23.7,36.4,3.4,5,21
2019-05-22,Los Angeles,34.0522,-118.2437,11.12,19.6,27.11,26.68,5.97,0.43,29,22.08,83.8,7.9,5,22
2019-05-23,Los Angeles,34.0522,-118.2437,9.47,33.82,37.92,26.54,4.42,0.6,33,23.96,35.7,3.7,5,23
2019-05-24,Los Angeles,34.0522,-118.2437,17.99,39.26,46.55,30.87,7.69,0.56,42,14.43,38.5,5.6,5,24
2019-05-25,Los Angeles,34.0522,-118.2437,10.49,25.18,44.0,25.18,6.93,0.73,39,20.22,74.1,3.5,5,25
2019-05-26,Los Angeles,34.0522,-118.2437,13.99,21.39,32.94,16.38,7.15,0.69,34,9.44,51.9,1.0,5,26
2019-05-27,Los Angeles,34.0522,-118.2437,18.15,23.6,38.5,31.25,3.98,0.73,39,15.92,69.7,4.0,5,27
2019-05-28,Los Angeles,34.0522,-118.2437,10.51,25.24,31.06,19.98,4.89,0.67,30,27.19,61.1,6.5,5,28
2019-05-29,Los Angeles,34.0522,-118.2437,14.02,36.05,31.33,31.2,4.92,0.57,30,22.08,80.1,9.2,5,29
2019-05-30,Los Angeles,34.0522,-118.2437,11.53,32.07,46.11,21.84,5.8,0.39,41,13.11,56.5,7.8,5,30
2019-05-31,Los Angeles,34.0522,-118.2437,10.18,33.52,44.33,29.31,4.73,0.61,45,13.54,60.8,4.2,5,31
2019-06-01,Los Angeles,34.0522,-118.2437,16.08,22.9,29.91,20.49,5.8,0.57,27,10.9,87.3,2.8,6,1
2019-06-02,Los Angeles,34.0522,-118.2437,17.21,24.19,34.35,19.48,3.98,0.71,34,14.72,51.2,4.9,6,2
2019-06-03,Los Angeles,34.0522,-118.2437,15.49,18.11,26.73,27.07,7.03,0.35,28,17.14,85.5,2.9,6,3
2019-06-04,Los Angeles,34.0522,-118.2437,11.29,21.02,30.89,22.89,5.83,0.59,35,7.29,77.4,4.0,6,4
2019-06-05,Los Angeles,34.0522,-118.2437,17.07,35.39,37.17,16.68,4.08,0.51,38,11.51,52.7,3.7,6,5
2019-06-06,Los Angeles,34.0522,-118.2437,16.67,26.17,43.54,22.49,7.41,0.68,45,17.01,38.7,5.8,6,6
2019-06-07,Los Angeles,34.0522,-118.2437,16.34,29.65,43.65,14.07,3.81,0.49,39,8.57,78.4,5.9,6,7
2019-06-08,Los Angeles,34.0522,-118.2437,15.83,18.13,25.58,16.8,6.31,0.56,26,23.66,51.3,7.4,6,8
2019-06-09,Los Angeles,34.0522,-118.2437,14.34,28.41,33.12,15.28,6.06,0.56,29,18.4,73.3,9.0,6,9
2019-06-10,Los Angeles,34.0522,-118.2437,12.03,36.29,24.66,25.6,5.06,0.69,21,19.54,49.7,7.9,6,10
2019-06-11,Los Angeles,34.0522,-118.2437,12.16,29.45,25.77,26.57,6.46,0.37,25,20.34,45.9,6.8,6,11
2019-06-12,Los Angeles,34.0522,-118.2437,12.14,29.48,44.47,16.87,5.94,0.73,44,22.87,61.1,6.8,6,12
2019-06-13,Los Angeles,34.0522,-118.2437,10.75,32.93,24.04,18.14,5.7,0.49,23,10.56,46.0,2.0,6,13
2019-06-14,Los Angeles,34.0522,-118.2437,17.06,35.98,44.08,20.0,7.38,0.7,48,19.04,49.6,8.1,6,14
2019-06-15,Los Angeles,34.0522,-118.2437,15.67,30.92,27.57,28.75,3.73,0.67,32,10.73,53.4,7.5,6,15
2019-06-16,Los Angeles,34.0522,-118.2437,16.1,32.01,37.69,19.64,5.97,0.56,37,11.38,76.1,7.1,6,16
2019-06-17,Los Angeles,34.0522,-118.2437,15.39,36.83,28.75,17.2,6.39,0.61,28,6.56,46.5,2.0,6,17
2019-06-18,Los Angeles,34.0522,-118.2437,9.31,32.82,25.9,15.29,3.96,0.46,22,13.38,48.2,3.3,6,18
2019-06-19,Los Angeles,34.0522,-118.2437,11.44,27.06,38.12,22.2,5.79,0.65,36,17.93,35.9,1.3,6,19
2019-06-20,Los Angeles,34.0522,-118.2437,10.9,26.69,44.3,21.43,4.72,0.4,46,18.65,84.6,8.1,6,20
2019-06-21,Los Angeles,34.0522,-118.2437,12.75,34.79,32.8,23.35,6.76,0.6,28,24.9,48.4,1.5,6,21
2019-06-22,Los Angeles,34.0522,-118.2437,13.96,25.51,44.55,27.76,6.84,0.65,48,6.96,74.1,7.7,6,22
2019-06-23,Los Angeles,34.0522,-118.2437,14.76,36.71,32.43,22.96,5.43,0.61,32,20.75,87.9,2.0,6,23
2019-06-24,Los Angeles,34.0522,-118.2437,10.47,37.48,30.88,27.14,5.09,0.7,26,12.51,35.5,2.2,6,24
2019-06-25,Los Angeles,34.0522,-118.2437,13.91,36.43,29.0,29.78,6.24,0.68,29,17.65,50.6,9.8,6,25
2019-06-26,Los Angeles,34.0522,-118.2437,8.66,25.05,42.1,22.62,4.33,0.73,37,10.25,70.7,7.5,6,26
2019-06-27,Los Angeles,34.0522,-118.2437,11.34,22.02,21.64,14.66,5.99,0.41,18,22.65,38.2,6.8,6,27
2019-06-28,Los Angeles,34.0522,-118.2437,9.32,21.43,38.57,27.3,4.93,0.36,33,25.38,80.3,9.7,6,28
2019-06-29,Los Angeles,34.0522,-118.2437,15.63,27.59,28.4,14.87,6.3,0.66,31,25.88,78.9,8.1,6,29
2019-06-30,Los Angeles,34.0522,-118.2437,14.98,34.12,21.25,22.42,3.88,0.55,27,17.62,37.7,4.7,6,30
2019-07-01,Los Angeles,34.0522,-118.2437,11.99,32.62,20.98,14.54,6.91,0.62,18,8.89,67.5,6.8,7,1
2019-07-02,Los Angeles,34.0522,-118.2437,8.07,34.38,41.31,16.45,4.59,0.64,42,5.5,74.2,1.1,7,2
2019-07-03,Los Angeles,34.0522,-118.2437,13.37,20.23,39.47,27.6,6.85,0.37,42,19.17,82.0,8.1,7,3
2019-07-04,Los Angeles,34.0522,-118.2437,15.89,20.75,26.15,27.63,3.79,0.33,24,23.02,69.9,3.5,7,4
2019-07-05,Los Angeles,34.0522,-118.2437,15.02,19.56,23.65,23.13,4.13,0.5,22,18.56,86.4,4.3,7,5
2019-07-06,Los Angeles,34.0522,-118.2437,15.24,15.29,37.12,14.76,5.15,0.3,39,23.62,70.4,3.0,7,6
2019-07-07,Los Angeles,34.0522,-118.2437,15.18,22.63,38.57,21.17,6.17,0.59,35,19.39,45.9,8.8,7,7
2019-07-08,Los Angeles,34.0522,-118.2437,16.15,21.3,22.91,24.52,6.23,0.46,22,9.05,79.3,6.6,7,8
2019-07-09,Los Angeles,34.0522,-118.2437,16.33,23.71,35.17,21.13,4.92,0.63,38,16.85,85.2,7.4,7,9
2019-07-10,Los Angeles,34.0522,-118.2437,16.42,24.43,32.86,19.02,6.97,0.48,33,20.05,38.8,8.7,7,10
2019-07-11,Los Angeles,34.0522,-118.2437,7.28,15.04,32.6,27.84,3.27,0.39,34,8.27,42.0,0.7,7,11
2019-07-12,Los Angeles,34.0522,-118.2437,16.74,29.43,22.62,25.93,3.36,0.42,24,5.97,50.3,0.6,7,12
2019-07-13,Los Angeles,34.0522,-118.2437,7.41,27.65,22.98,22.53,6.38,0.68,26,8.95,32.5,8.8,7,13
2019-07-14,Los Angeles,34.0522,-118.2437,15.16,20.93,21.82,25.2,4.05,0.61,25,7.64,89.5,5.4,7,14
2019-07-15,Los Angeles,34.0522,-118.2437,11.45,32.58,35.15,15.69,3.5,0.38,34,17.12,35.5,9.6,7,15
2019-07-16,Los Angeles,34.0522,-118.2437,8.17,31.87,18.97,25.73,6.71,0.41,25,5.13,79.0,7.2,7,16
2019-07-17,Los Angeles,34.0522,-118.2437,11.18,29.49,35.09,17.28,6.46,0.56,31,18.47,65.0,4.7,7,17
2019-07-18,Los Angeles,34.0522,-118.2437,16.83,27.76,34.0,24.61,5.98,0.35,31,17.99,70.7,3.4,7,18
2019-07-19,Los Angeles,34.0522,-118.2437,7.76,32.0,39.71,15.55,3.68,0.66,43,20.62,43.4,8.5,7,19
2019-07-20,Los Angeles,34.0522,-118.2437,8.55,19.54,36.3,12.53,3.09,0.48,35,15.05,53.9,6.6,7,20
2019-07-21,Los Angeles,34.0522,-118.2437,12.19,27.5,36.91,24.87,3.13,0.38,35,18.19,47.9,1.9,7,21
2019-07-22,Los Angeles,34.0522,-118.2437,13.54,19.72,40.06,25.69,3.22,0.39,41,15.99,56.3,6.8,7,22
2019-07-23,Los Angeles,34.0522,-118.2437,11.24,31.52,35.4,23.17,3.45,0.51,33,17.61,62.4,4.8,7,23
2019-07-24,Los Angeles,34.0522,-118.2437,11.33,22.2,24.34,20.52,5.29,0.51,29,10.19,59.8,3.0,7,24
2019-07-25,Los Angeles,34.0522,-118.2437,12.18,19.15,20.31,15.94,6.53,0.32,23,15.22,85.4,2.1,7,25
2019-07-26,Los Angeles,34.0522,-118.2437,12.79,26.64,21.07,24.91,6.87,0.44,29,9.39,55.3,4.8,7,26
2019-07-27,Los Angeles,34.0522,-118.2437,12.42,15.78,34.8,12.74,3.63,0.69,38,10.91,72.3,9.5,7,27
2019-07-28,Los Angeles,34.0522,-118.2437,16.46,26.51,36.37,17.36,6.27,0.51,35,15.25,79.1,8.6,7,28
2019-07-29,Los Angeles,34.0522,-118.2437,15.06,27.28,21.67,16.72,4.81,0.63,21,23.13,36.4,4.0,7,29
2019-07-30,Los Angeles,34.0522,-118.2437,16.67,18.6,36.18,12.06,3.5,0.63,32,13.61,58.0,4.1,7,30
2019-07-31,Los Angeles,34.0522,-118.2437,15.93,31.57,41.71,25.23,6.89,0.59,40,14.18,68.3,6.5,7,31
2019-08-01,Los Angeles,34.0522,-118.2437,6.95,27.15,32.08,24.5,5.72,0.46,31,23.3,38.9,3.6,8,1
2019-08-02,Los Angeles,34.0522,-118.2437,12.69,23.91,16.8,22.45,3.55,0.63,26,10.4,33.2,8.1,8,2
2019-08-03,Los Angeles,34.0522,-118.2437,12.32,20.97,34.6,17.46,5.97,0.59,37,13.68,43.0,1.2,8,3
2019-08-04,Los Angeles,34.0522,-118.2437,13.42,22.62,26.25,21.55,4.89,0.54,25,22.55,67.6,8.9,8,4
2019-08-05,Los Angeles,34.0522,-118.2437,9.18,15.09,32.57,11.98,2.54,0.54,33,8.23,71.3,5.5,8,5
2019-08-06,Los Angeles,34.0522,-118.2437,15.33,25.35,27.56,13.92,4.0,0.28,28,6.39,64.4,6.4,8,6
2019-08-07,Los Angeles,34.0522,-118.2437,9.67,21.81,33.94,17.64,2.97,0.42,38,7.15,55.2,9.9,8,7
2019-08-08,Los Angeles,34.0522,-118.2437,6.46,19.61,32.7,19.46,3.22,0.56,30,21.89,57.9,1.4,8,8
2019-08-09,Los Angeles,34.0522,-118.2437,13.94,16.64,33.37,22.13,4.1,0.31,30,8.12,42.4,3.3,8,9
2019-08-10,Los Angeles,34.0522,-118.2437,9.32,21.71,21.36,24.94,5.25,0.54,29,7.47,52.6,6.2,8,10
2019-08-11,Los Angeles,34.0522,-118.2437,7.94,26.33,34.88,18.29,3.39,0.51,37,20.74,37.1,7.9,8,11
2019-08-12,Los Angeles,34.0522,-118.2437,12.71,27.51,23.67,25.42,4.09,0.41,25,4.43,70.1,1.2,8,12
2019-08-13,Los Angeles,34.0522,-118.2437,10.17,24.5,15.34,22.05,4.55,0.49,18,8.94,30.7,6.4,8,13
2019-08-14,Los Angeles,34.0522,-118.2437,10.23,20.01,22.41,21.13,4.16,0.43,22,20.37,49.2,3.7,8,14
2019-08-15,Los Angeles,34.0522,-118.2437,9.95,13.75,38.59,24.04,3.28,0.42,42,3.88,88.8,1.6,8,15
2019-08-16,Los Angeles,34.0522,-118.2437,14.58,22.74,17.59,18.87,3.29,0.44,14,9.09,70.9,9.9,8,16
2019-08-17,Los Angeles,34.0522,-118.2437,6.22,31.49,31.83,15.16,6.27,0.42,34,15.81,69.6,5.0,8,17
2019-08-18,Los Angeles,34.0522,-118.2437,7.28,25.8,38.09,22.31,4.84,0.45,33,22.33,53.8,6.8,8,18
2019-08-19,Los Angeles,34.0522,-118.2437,7.81,12.87,22.43,14.09,5.85,0.33,26,20.38,34.7,9.9,8,19
2019-08-20,Los Angeles,34.0522,-118.2437,14.34,18.16,32.59,11.74,6.4,0.63,31,17.66,84.5,4.3,8,20
2019-08-21,Los Angeles,34.0522,-118.2437,9.07,26.08,30.62,22.75,5.61,0.4,27,4.04,88.4,1.4,8,21
2019-08-22,Los Angeles,34.0522,-118.2437,9.24,22.54,30.33,20.83,3.23,0.28,26,8.42,31.4,9.0,8,22
2019-08-23,Los Angeles,34.0522,-118.2437,10.2,29.52,28.85,15.53,3.86,0.35,28,9.5,77.1,6.4,8,23
2019-08-24,Los Angeles,34.0522,-118.2437,7.87,14.57,15.5,10.29,4.86,0.28,20,20.31,31.7,6.2,8,24
2019-08-25,Los Angeles,34.0522,-118.2437,7.32,30.8,28.07,12.93,2.94,0.29,28,6.97,44.5,3.4,8,25
2019-08-26,Los Angeles,34.0522,-118.2437,11.16,12.95,34.81,12.49,3.5,0.29,29,8.28,72.6,7.7,8,26
2019-08-27,Los Angeles,34.0522,-118.2437,9.62,25.3,19.54,20.84,6.1,0.43,22,16.03,84.3,2.1,8,27
2019-08-28,Los Angeles,34.0522,-118.2437,13.96,13.3,23.3,19.01,2.55,0.59,18,22.85,63.5,1.7,8,28
2019-08-29,Los Angeles,34.0522,-118.2437,7.84,25.85,27.25,21.36,5.08,0.39,31,10.41,62.4,3.9,8,29
2019-08-30,Los Angeles,34.0522,-118.2437,7.01,31.73,18.0,11.95,4.61,0.46,21,15.32,70.2,6.5,8,30
2019-08-31,Los Angeles,34.0522,-118.2437,8.71,22.51,32.41,20.34,5.76,0.4,28,13.1,68.4,7.0,8,31
2019-09-01,Los Angeles,34.0522,-118.2437,12.08,12.36,25.44,14.05,4.18,0.23,24,4.68,62.7,8.5,9,1
2019-09-02,Los Angeles,34.0522,-118.2437,12.17,18.78,28.41,12.11,4.01,0.36,27,22.02,89.7,7.7,9,2
2019-09-03,Los Angeles,34.0522,-118.2437,10.59,16.83,12.96,13.75,2.93,0.29,11,18.87,74.7,5.8,9,3
2019-09-04,Los Angeles,34.0522,-118.2437,7.98,12.45,34.28,10.72,2.21,0.33,39,16.33,37.7,8.2,9,4
2019-09-05,Los Angeles,34.0522,-118.2437,6.98,16.35,18.51,18.09,4.69,0.45,23,8.83,35.3,7.9,9,5
2019-09-06,Los Angeles,34.0522,-118.2437,13.22,12.58,20.28,19.84,5.54,0.54,22,14.49,60.0,1.6,9,6
2019-09-07,Los Angeles,34.0522,-118.2437,9.91,28.3,31.79,20.88,5.91,0.34,31,21.14,74.9,1.5,9,7
2019-09-08,Los Angeles,34.0522,-118.2437,10.62,18.84,32.68,14.53,4.49,0.3,37,3.79,51.3,4.8,9,8
2019-09-09,Los Angeles,34.0522,-118.2437,8.26,24.65,21.58,19.13,5.84,0.26,23,5.08,64.3,2.1,9,9
2019-09-10,Los Angeles,34.0522,-118.2437,12.26,18.6,25.71,24.3,2.97,0.38,23,18.46,75.0,4.4,9,10
2019-09-11,Los Angeles,34.0522,-118.2437,11.37,13.01,25.55,21.4,3.01,0.46,22,15.28,45.9,2.9,9,11
2019-09-12,Los Angeles,34.0522,-118.2437,14.71,16.8,31.26,16.21,5.61,0.5,35,16.37,56.9,1.6,9,12
2019-09-13,Los Angeles,34.0522,-118.2437,8.65,28.06,18.49,12.71,5.16,0.5,16,13.41,51.3,1.8,9,13
2019-09-14,Los Angeles,34.0522,-118.2437,8.22,25.51,23.03,18.62,4.74,0.52,22,10.38,86.0,0.6,9,14
2019-09-15,Los Angeles,34.0522,-118.2437,11.81,26.49,23.41,14.56,2.86,0.5,23,3.56,31.1,1.2,9,15
2019-09-16,Los Angeles,34.0522,-118.2437,7.92,11.02,17.7,11.38,3.28,0.61,14,18.43,32.1,5.1,9,16
2019-09-17,Los Angeles,34.0522,-118.2437,10.66,17.25,33.84,21.18,4.29,0.47,33,14.81,68.6,6.8,9,17
2019-09-18,Los Angeles,34.0522,-118.2437,14.91,14.49,29.6,23.4,5.97,0.44,26,9.5,31.5,8.6,9,18
2019-09-19,Los Angeles,34.0522,-118.2437,9.48,27.76,35.3,16.79,3.76,0.58,36,12.8,84.1,3.1,9,19
2019-09-20,Los Angeles,34.0522,-118.2437,6.03,11.83,34.05,22.94,5.16,0.29,37,20.81,82.7,7.8,9,20
2019-09-21,Los Angeles,34.0522,-118.2437,10.59,10.91,14.77,20.2,4.92,0.3,21,14.22,44.7,9.0,9,21
2019-09-22,Los Angeles,34.0522,-118.2437,7.42,15.4,13.31,14.9,5.19,0.42,11,4.36,55.3,7.8,9,22
2019-09-23,Los Angeles,34.0522,-118.2437,9.87,14.66,21.02,17.25,5.86,0.58,23,3.53,47.0,1.7,9,23
2019-09-24,Los Angeles,34.0522,-118.2437,12.83,16.63,28.2,14.79,5.43,0.26,27,3.23,50.7,9.5,9,24
2019-09-25,Los Angeles,34.0522,-118.2437,5.16,20.62,20.6,22.21,3.39,0.32,19,16.34,78.7,5.7,9,25
2019-09-26,Los Angeles,34.0522,-118.2437,8.92,30.55,15.67,9.35,4.15,0.26,17,10.63,40.0,4.5,9,26
2019-09-27,Los Angeles,34.0522,-118.2437,9.87,10.76,15.89,19.97,2.39,0.43,18,14.8,46.6,2.4,9,27
2019-09-28,Los Angeles,34.0522,-118.2437,13.48,26.0,15.12,16.97,5.28,0.24,20,19.19,80.5,6.5,9,28
2019-09-29,Los Angeles,34.0522,-118.2437,9.13,14.28,31.46,21.68,3.41,0.44,28,16.03,52.9,4.9,9,29
2019-09-30,Los Angeles,34.0522,-118.2437,13.46,16.45,20.17,10.33,5.26,0.26,20,14.99,73.0,1.2,9,30
2019-10-01,Los Angeles,34.0522,-118.2437,6.81,20.95,24.59,11.15,2.31,0.54,21,9.87,60.8,3.4,10,1
2019-10-02,Los Angeles,34.0522,-118.2437,8.84,13.13,29.95,12.07,5.29,0.22,29,18.64,67.6,5.3,10,2
2019-10-03,Los Angeles,34.0522,-118.2437,13.03,25.07,22.63,11.13,4.28,0.32,17,4.61,70.8,7.0,10,3
2019-10-04,Los Angeles,34.0522,-118.2437,11.56,29.64,27.09,17.54,5.97,0.35,27,16.44,52.8,0.6,10,4
2019-10-05,Los Angeles,34.0522,-118.2437,8.99,29.51,18.61,9.77,3.18,0.3,20,16.3,39.9,3.8,10,5
2019-10-06,Los Angeles,34.0522,-118.2437,13.72,10.69,35.63,8.81,2.92,0.26,35,21.63,55.8,3.4,10,6
2019-10-07,Los Angeles,34.0522,-118.2437,12.84,22.25,27.88,17.45,4.51,0.57,24,14.99,31.0,3.8,10,7
2019-10-08,Los Angeles,34.0522,-118.2437,9.3,13.28,29.01,9.02,4.79,0.3,26,5.98,82.7,7.9,10,8
2019-10-09,Los Angeles,34.0522,-118.2437,13.21,29.99,26.7,12.77,4.74,0.54,27,21.8,72.8,1.3,10,9
2019-10-10,Los Angeles,34.0522,-118.2437,10.18,14.72,16.37,14.82,2.51,0.43,21,4.08,68.9,6.9,10,10
2019-10-11,Los Angeles,34.0522,-118.2437,13.91,27.79,34.04,22.56,4.98,0.25,37,10.92,46.6,7.2,10,11
2019-10-12,Los Angeles,34.0522,-118.2437,4.85,12.23,20.21,22.41,5.69,0.23,26,6.79,64.8,8.5,10,12
2019-10-13,Los Angeles,34.0522,-118.2437,4.85,25.85,29.16,14.8,4.41,0.3,32,2.71,49.2,6.5,10,13
2019-10-14,Los Angeles,34.0522,-118.2437,9.08,11.15,12.91,9.88,3.92,0.35,12,15.64,47.1,9.1,10,14
2019-10-15,Los Angeles,34.0522,-118.2437,5.75,24.24,27.94,14.6,5.1,0.51,24,11.55,66.9,2.8,10,15
2019-10-16,Los Angeles,34.0522,-118.2437,13.85,18.21,28.75,19.15,3.95,0.37,25,18.87,83.9,4.6,10,16
2019-10-17,Los Angeles,34.0522,-118.2437,8.55,20.48,24.26,16.49,5.64,0.4,19,20.33,88.5,4.0,10,17
2019-10-18,Los Angeles,34.0522,-118.2437,9.92,11.95,18.36,10.19,3.84,0.22,15,13.58,70.6,3.0,10,18
2019-10-19,Los Angeles,34.0522,-118.2437,11.15,27.01,21.69,13.54,3.44,0.47,17,10.06,62.3,6.6,10,19
2019-10-20,Los Angeles,34.0522,-118.2437,5.52,28.01,32.69,8.52,2.33,0.43,32,5.5,70.4,6.5,10,20
2019-10-21,Los Angeles,34.0522,-118.2437,7.24,16.21,30.47,12.19,2.41,0.23,29,18.02,79.9,8.3,10,21
2019-10-22,Los Angeles,34.0522,-118.2437,7.65,26.4,13.74,22.51,4.64,0.48,24,13.59,63.0,2.3,10,22
2019-10-23,Los Angeles,34.0522,-118.2437,12.43,15.51,32.31,22.07,4.03,0.25,29,21.44,49.8,7.6,10,23
2019-10-24,Los Angeles,34.0522,-118.2437,14.02,11.36,32.56,15.49,2.87,0.39,30,2.99,89.2,5.1,10,24
2019-10-25,Los Angeles,34.0522,-118.2437,6.16,27.12,15.78,19.58,5.78,0.22,17,11.92,42.1,0.5,10,25
2019-10-26,Los Angeles,34.0522,-118.2437,9.03,25.32,21.9,13.73,4.44,0.47,18,13.63,78.0,6.9,10,26
2019-10-27,Los Angeles,34.0522,-118.2437,4.92,17.47,27.18,9.77,4.64,0.27,26,4.54,35.8,7.2,10,27
2019-10-28,Los Angeles,34.0522,-118.2437,8.72,10.78,27.11,14.2,3.19,0.3,31,11.6,31.2,3.6,10,28
2019-10-29,Los Angeles,34.0522,-118.2437,5.49,20.8,22.67,15.04,4.85,0.54,25,16.66,64.0,1.3,10,29
2019-10-30,Los Angeles,34.0522,-118.2437,8.15,27.61,27.94,13.15,5.91,0.5,23,18.31,84.5,9.5,10,30
2019-10-31,Los Angeles,34.0522,-118.2437,9.35,11.59,19.32,12.77,3.97,0.52,22,16.34,79.3,5.7,10,31
2019-11-01,Los Angeles,34.0522,-118.2437,5.63,16.1,27.17,12.68,6.11,0.27,27,6.81,33.9,0.8,11,1
2019-11-02,Los Angeles,34.0522,-118.2437,12.16,20.78,13.9,22.52,5.98,0.27,27,13.97,88.8,2.0,11,2
2019-11-03,Los Angeles,34.0522,-118.2437,5.95,18.86,17.86,18.23,3.57,0.28,20,4.77,50.2,5.1,11,3
2019-11-04,Los Angeles,34.0522,-118.2437,8.59,26.16,20.13,18.27,5.6,0.31,19,13.23,45.0,8.8,11,4
2019-11-05,Los Angeles,34.0522,-118.2437,9.27,19.53,35.44,10.34,3.09,0.55,32,15.08,35.2,3.7,11,5
2019-11-06,Los Angeles,34.0522,-118.2437,12.14,22.92,28.38,21.6,5.06,0.38,25,8.8,76.5,6.8,11,6
2019-11-07,Los Angeles,34.0522,-118.2437,12.94,24.68,30.58,21.4,5.29,0.49,32,4.22,66.3,9.9,11,7
2019-11-08,Los Angeles,34.0522,-118.2437,14.51,20.37,17.35,9.89,5.81,0.27,16,7.35,81.7,4.1,11,8
2019-11-09,Los Angeles,34.0522,-118.2437,12.61,17.57,20.18,20.37,3.5,0.39,19,6.45,65.6,6.8,11,9
2019-11-10,Los Angeles,34.0522,-118.2437,9.23,16.15,26.4,13.81,3.52,0.55,28,11.93,31.6,4.2,11,10
2019-11-11,Los Angeles,34.0522,-118.2437,12.31,29.09,21.65,14.83,4.15,0.32,17,10.69,54.5,8.0,11,11
2019-11-12,Los Angeles,34.0522,-118.2437,14.56,29.08,28.73,17.86,4.56,0.34,24,15.76,77.6,3.1,11,12
2019-11-13,Los Angeles,34.0522,-118.2437,8.91,23.7,15.04,15.0,4.47,0.37,11,12.49,72.8,1.4,11,13
2019-11-14,Los Angeles,34.0522,-118.2437,6.74,19.63,28.0,10.57,4.93,0.61,32,4.26,74.9,4.4,11,14
2019-11-15,Los Angeles,34.0522,-118.2437,11.43,17.02,13.62,15.73,4.72,0.44,11,18.17,89.6,4.6,11,15
2019-11-16,Los Angeles,34.0522,-118.2437,12.66,13.43,18.59,13.68,5.69,0.36,16,3.11,38.4,7.8,11,16
2019-11-17,Los Angeles,34.0522,-118.2437,13.79,12.9,35.09,21.37,4.87,0.31,39,22.28,33.8,8.7,11,17
2019-11-18,Los Angeles,34.0522,-118.2437,10.73,20.1,19.82,8.6,2.55,0.4,24,19.35,48.9,2.7,11,18
2019-11-19,Los Angeles,34.0522,-118.2437,11.85,27.12,28.59,12.71,3.6,0.27,32,12.43,51.5,2.6,11,19
2019-11-20,Los Angeles,34.0522,-118.2437,5.65,26.38,33.97,9.18,5.26,0.27,33,13.29,41.1,9.9,11,20
2019-11-21,Los Angeles,34.0522,-118.2437,7.62,20.81,27.85,14.29,5.65,0.43,28,16.7,36.4,5.2,11,21
